delta,alpha,lambda_param,Recycle_Rate,Run
0.898046875,0.715234375,3.3730468750000004,0.99,3005
0.898046875,0.14570312500000002,1.1144531250000003,0.99,3006
0.898046875,0.14570312500000002,3.3730468750000004,0.71,3007
0.216015625,0.433984375,3.2582031250000005,0.72,3008
0.729296875,0.433984375,3.2582031250000005,0.97,3009
0.216015625,0.764453125,3.2582031250000005,0.97,3010
0.216015625,0.433984375,3.066796875,0.99,3011
0.216015625,0.764453125,3.066796875,0.97,3012
0.729296875,0.433984375,3.066796875,0.97,3013
0.729296875,0.764453125,3.2582031250000005,0.71,3014
0.729296875,0.764453125,3.066796875,0.94,3015
0.666015625,0.883984375,0.808203125,0.96,3016
0.279296875,0.883984375,0.808203125,0.96,3017
0.666015625,0.314453125,0.808203125,0.93,3018
0.666015625,0.883984375,0.616796875,0.71,3019
0.666015625,0.314453125,0.616796875,0.72,3020
0.279296875,0.883984375,0.616796875,0.71,3021
0.279296875,0.314453125,0.808203125,0.96,3022
0.279296875,0.314453125,0.616796875,0.96,3023
0.891015625,0.208984375,4.483203125,0.96,3024
0.954296875,0.208984375,4.483203125,0.97,3025
0.891015625,0.539453125,4.483203125,0.97,3026
0.891015625,0.208984375,1.8417968750000002,0.97,3027
0.891015625,0.539453125,1.8417968750000002,0.97,3028
0.954296875,0.208984375,1.8417968750000002,0.97,3029
0.954296875,0.539453125,4.483203125,0.97,3030
0.954296875,0.539453125,1.8417968750000002,0.97,3031
0.441015625,0.658984375,2.033203125,0.96,3032
0.504296875,0.658984375,2.033203125,0.94,3033
0.441015625,0.989453125,2.033203125,0.96,3034
0.441015625,0.658984375,4.291796875,0.96,3035
0.441015625,0.989453125,4.291796875,0.72,3036
0.504296875,0.658984375,4.291796875,0.96,3037
0.504296875,0.989453125,2.033203125,0.61,3038
0.504296875,0.989453125,4.291796875,0.93,3039
0.328515625,0.32148437500000004,0.195703125,0.98,3040
0.39179687500000004,0.32148437500000004,0.195703125,0.96,3041
0.328515625,0.876953125,0.195703125,0.94,3042
0.328515625,0.32148437500000004,3.6792968750000004,0.96,3043
0.328515625,0.876953125,3.6792968750000004,0.98,3044
0.39179687500000004,0.32148437500000004,3.6792968750000004,0.71,3045
0.39179687500000004,0.876953125,0.195703125,0.97,3046
0.39179687500000004,0.876953125,3.6792968750000004,0.96,3047
0.778515625,0.771484375,2.6457031250000003,0.96,3048
0.841796875,0.771484375,2.6457031250000003,0.99,3049
0.778515625,0.42695312500000004,2.6457031250000003,0.7,3050
0.778515625,0.771484375,1.2292968750000002,0.97,3051
0.778515625,0.42695312500000004,1.2292968750000002,0.72,3052
0.841796875,0.771484375,1.2292968750000002,0.97,3053
0.841796875,0.42695312500000004,2.6457031250000003,0.94,3054
0.841796875,0.42695312500000004,1.2292968750000002,0.97,3055
0.5535156250000001,0.546484375,1.4207031250000002,0.96,3056
0.166796875,0.546484375,1.4207031250000002,0.97,3057
0.5535156250000001,0.201953125,1.4207031250000002,0.7,3058
0.5535156250000001,0.546484375,2.4542968750000003,0.96,3059
0.5535156250000001,0.201953125,2.4542968750000003,0.97,3060
0.166796875,0.546484375,2.4542968750000003,0.72,3061
0.166796875,0.201953125,1.4207031250000002,0.71,3062
0.166796875,0.201953125,2.4542968750000003,0.96,3063
0.103515625,0.996484375,3.8707031250000004,0.97,3064
0.616796875,0.996484375,3.8707031250000004,0.96,3065
0.103515625,0.651953125,3.8707031250000004,0.97,3066
0.103515625,0.996484375,4.904296875,0.97,3067
0.103515625,0.651953125,4.904296875,0.99,3068
0.616796875,0.996484375,4.904296875,0.7,3069
0.616796875,0.651953125,3.8707031250000004,0.99,3070
0.616796875,0.651953125,4.904296875,0.71,3071
0.110546875,0.398828125,1.535546875,0.93,3072
0.272265625,0.398828125,1.535546875,0.96,3073
0.110546875,0.912109375,1.535546875,0.98,3074
0.110546875,0.398828125,3.4113281250000003,0.97,3075
0.110546875,0.912109375,3.4113281250000003,0.98,3076
0.272265625,0.398828125,3.4113281250000003,0.96,3077
0.272265625,0.912109375,1.535546875,0.71,3078
0.272265625,0.912109375,3.4113281250000003,0.96,3079
0.560546875,0.848828125,3.9855468750000003,0.98,3080
0.722265625,0.848828125,3.9855468750000003,0.98,3081
0.560546875,0.46210937500000004,3.9855468750000003,0.98,3082
0.560546875,0.848828125,0.9613281250000001,0.93,3083
0.560546875,0.46210937500000004,0.9613281250000001,0.7,3084
0.722265625,0.848828125,0.9613281250000001,0.93,3085
0.722265625,0.46210937500000004,3.9855468750000003,0.98,3086
0.722265625,0.46210937500000004,0.9613281250000001,0.94,3087
0.785546875,0.173828125,0.310546875,0.93,3088
0.49726562500000004,0.173828125,0.310546875,0.97,3089
0.785546875,0.237109375,0.310546875,0.99,3090
0.785546875,0.173828125,2.186328125,0.99,3091
0.785546875,0.237109375,2.186328125,0.93,3092
0.49726562500000004,0.173828125,2.186328125,0.97,3093
0.49726562500000004,0.237109375,0.310546875,0.94,3094
0.49726562500000004,0.237109375,2.186328125,0.96,3095
0.335546875,0.623828125,2.760546875,0.97,3096
0.947265625,0.623828125,2.760546875,0.98,3097
0.335546875,0.687109375,2.760546875,0.99,3098
0.335546875,0.623828125,4.636328125,0.96,3099
0.335546875,0.687109375,4.636328125,0.97,3100
0.947265625,0.623828125,4.636328125,0.96,3101
0.947265625,0.687109375,2.760546875,0.94,3102
0.947265625,0.687109375,4.636328125,0.96,3103
0.44804687500000007,0.28632812500000004,4.598046875,0.97,3104
0.834765625,0.28632812500000004,4.598046875,0.72,3105
0.44804687500000007,0.574609375,4.598046875,0.97,3106
0.44804687500000007,0.28632812500000004,2.7988281250000004,0.97,3107
0.44804687500000007,0.574609375,2.7988281250000004,0.72,3108
0.834765625,0.28632812500000004,2.7988281250000004,0.72,3109
0.834765625,0.574609375,4.598046875,0.72,3110
0.834765625,0.574609375,2.7988281250000004,0.72,3111
0.898046875,0.736328125,2.1480468750000004,0.72,3112
0.384765625,0.736328125,2.1480468750000004,0.96,3113
0.898046875,0.12460937500000001,2.1480468750000004,0.96,3114
0.898046875,0.736328125,0.34882812500000004,0.98,3115
0.898046875,0.12460937500000001,0.34882812500000004,0.94,3116
0.384765625,0.736328125,0.34882812500000004,0.96,3117
0.384765625,0.12460937500000001,2.1480468750000004,0.97,3118
0.384765625,0.12460937500000001,0.34882812500000004,0.97,3119
0.673046875,0.511328125,3.3730468750000004,0.97,3120
0.609765625,0.511328125,3.3730468750000004,0.97,3121
0.673046875,0.349609375,3.3730468750000004,0.72,3122
0.673046875,0.511328125,1.5738281250000001,0.96,3123
0.673046875,0.349609375,1.5738281250000001,0.94,3124
0.609765625,0.511328125,1.5738281250000001,0.94,3125
0.609765625,0.349609375,3.3730468750000004,0.96,3126
0.609765625,0.349609375,1.5738281250000001,0.71,3127
0.223046875,0.961328125,0.923046875,0.94,3128
0.15976562500000002,0.961328125,0.923046875,0.72,3129
0.223046875,0.799609375,0.923046875,0.96,3130
0.223046875,0.961328125,4.0238281250000005,0.97,3131
0.223046875,0.799609375,4.0238281250000005,0.72,3132
0.15976562500000002,0.961328125,4.0238281250000005,0.93,3133
0.15976562500000002,0.799609375,0.923046875,0.94,3134
0.15976562500000002,0.799609375,4.0238281250000005,0.72,3135
0.279296875,0.117578125,3.6792968750000004,0.7,3136
0.328515625,0.117578125,3.6792968750000004,0.61,3137
0.279296875,0.5183593750000001,3.6792968750000004,0.98,3138
0.279296875,0.117578125,4.942578125,0.98,3139
0.279296875,0.5183593750000001,4.942578125,0.7,3140
0.328515625,0.117578125,4.942578125,0.71,3141
0.328515625,0.5183593750000001,3.6792968750000004,0.98,3142
0.328515625,0.5183593750000001,4.942578125,0.98,3143
0.729296875,0.567578125,1.2292968750000002,0.72,3144
0.778515625,0.567578125,1.2292968750000002,0.72,3145
0.729296875,0.968359375,1.2292968750000002,0.72,3146
0.729296875,0.567578125,2.492578125,0.97,3147
0.729296875,0.968359375,2.492578125,0.72,3148
0.778515625,0.567578125,2.492578125,0.98,3149
0.778515625,0.968359375,1.2292968750000002,0.99,3150
0.778515625,0.968359375,2.492578125,0.61,3151
0.954296875,0.342578125,4.904296875,0.98,3152
0.103515625,0.342578125,4.904296875,0.96,3153
0.954296875,0.743359375,4.904296875,0.99,3154
0.954296875,0.342578125,1.2675781250000002,0.96,3155
0.954296875,0.743359375,1.2675781250000002,0.98,3156
0.103515625,0.342578125,1.2675781250000002,0.96,3157
0.103515625,0.743359375,4.904296875,0.71,3158
0.103515625,0.743359375,1.2675781250000002,0.98,3159
0.504296875,0.792578125,2.4542968750000003,0.72,3160
0.5535156250000001,0.792578125,2.4542968750000003,0.72,3161
0.504296875,0.293359375,2.4542968750000003,0.97,3162
0.504296875,0.792578125,3.717578125,0.98,3163
0.504296875,0.293359375,3.717578125,0.72,3164
0.5535156250000001,0.792578125,3.717578125,0.72,3165
0.5535156250000001,0.293359375,2.4542968750000003,0.97,3166
0.5535156250000001,0.293359375,3.717578125,0.72,3167
0.39179687500000004,0.455078125,0.616796875,0.71,3168
0.666015625,0.455078125,0.616796875,0.96,3169
0.39179687500000004,0.180859375,0.616796875,0.94,3170
0.39179687500000004,0.455078125,4.330078125,0.94,3171
0.39179687500000004,0.180859375,4.330078125,0.93,3172
0.666015625,0.455078125,4.330078125,0.72,3173
0.666015625,0.180859375,0.616796875,0.97,3174
0.666015625,0.180859375,4.330078125,0.71,3175
0.841796875,0.905078125,3.066796875,0.98,3176
0.216015625,0.905078125,3.066796875,0.98,3177
0.841796875,0.630859375,3.066796875,0.99,3178
0.841796875,0.905078125,1.8800781250000003,0.97,3179
0.841796875,0.630859375,1.8800781250000003,0.98,3180
0.216015625,0.905078125,1.8800781250000003,0.96,3181
0.216015625,0.630859375,3.066796875,0.96,3182
0.216015625,0.630859375,1.8800781250000003,0.97,3183
0.616796875,0.23007812500000002,1.8417968750000002,0.94,3184
0.891015625,0.23007812500000002,1.8417968750000002,0.97,3185
0.616796875,0.855859375,1.8417968750000002,0.72,3186
0.616796875,0.23007812500000002,0.6550781250000001,0.72,3187
0.616796875,0.855859375,0.6550781250000001,0.97,3188
0.891015625,0.23007812500000002,0.6550781250000001,0.97,3189
0.891015625,0.855859375,1.8417968750000002,0.72,3190
0.891015625,0.855859375,0.6550781250000001,0.97,3191
0.166796875,0.680078125,4.291796875,0.99,3192
0.441015625,0.680078125,4.291796875,0.93,3193
0.166796875,0.405859375,4.291796875,0.94,3194
0.166796875,0.680078125,3.1050781250000004,0.97,3195
0.166796875,0.405859375,3.1050781250000004,0.71,3196
0.441015625,0.680078125,3.1050781250000004,0.99,3197
0.441015625,0.405859375,4.291796875,0.97,3198
0.441015625,0.405859375,3.1050781250000004,0.98,3199
0.19492187500000002,0.258203125,1.076171875,0.71,3200
0.637890625,0.258203125,1.076171875,0.99,3201
0.19492187500000002,0.715234375,1.076171875,0.96,3202
0.19492187500000002,0.258203125,1.7269531250000003,0.96,3203
0.19492187500000002,0.715234375,1.7269531250000003,0.72,3204
0.637890625,0.258203125,1.7269531250000003,0.96,3205
0.637890625,0.715234375,1.076171875,0.7,3206
0.637890625,0.715234375,1.7269531250000003,0.97,3207
0.644921875,0.708203125,3.526171875,0.97,3208
0.187890625,0.708203125,3.526171875,0.98,3209
0.644921875,0.265234375,3.526171875,0.71,3210
0.644921875,0.708203125,4.176953125,0.97,3211
0.644921875,0.265234375,4.176953125,0.97,3212
0.187890625,0.708203125,4.176953125,0.96,3213
0.187890625,0.265234375,3.526171875,0.94,3214
0.187890625,0.265234375,4.176953125,0.72,3215
0.869921875,0.48320312500000007,2.301171875,0.72,3216
0.862890625,0.48320312500000007,2.301171875,0.98,3217
0.869921875,0.490234375,2.301171875,0.93,3218
0.869921875,0.48320312500000007,2.951953125,0.96,3219
0.869921875,0.490234375,2.951953125,0.93,3220
0.862890625,0.48320312500000007,2.951953125,0.99,3221
0.862890625,0.490234375,2.301171875,0.94,3222
0.862890625,0.490234375,2.951953125,0.71,3223
0.419921875,0.933203125,4.751171875,0.96,3224
0.41289062500000007,0.933203125,4.751171875,0.97,3225
0.419921875,0.940234375,4.751171875,0.71,3226
0.419921875,0.933203125,0.501953125,0.94,3227
0.419921875,0.940234375,0.501953125,0.94,3228
0.41289062500000007,0.933203125,0.501953125,0.72,3229
0.41289062500000007,0.940234375,4.751171875,0.71,3230
0.41289062500000007,0.940234375,0.501953125,0.96,3231
0.532421875,0.370703125,2.9136718750000004,0.97,3232
0.525390625,0.370703125,2.9136718750000004,0.94,3233
0.532421875,0.827734375,2.9136718750000004,0.7,3234
0.532421875,0.370703125,2.3394531250000004,0.71,3235
0.532421875,0.827734375,2.3394531250000004,0.98,3236
0.525390625,0.370703125,2.3394531250000004,0.93,3237
0.525390625,0.827734375,2.9136718750000004,0.97,3238
0.525390625,0.827734375,2.3394531250000004,0.72,3239
0.982421875,0.820703125,0.46367187500000007,0.97,3240
0.975390625,0.820703125,0.46367187500000007,0.96,3241
0.982421875,0.37773437500000007,0.46367187500000007,0.61,3242
0.982421875,0.820703125,4.789453125,0.96,3243
0.982421875,0.37773437500000007,4.789453125,0.96,3244
0.975390625,0.820703125,4.789453125,0.72,3245
0.975390625,0.37773437500000007,0.46367187500000007,0.72,3246
0.975390625,0.37773437500000007,4.789453125,0.94,3247
0.757421875,0.14570312500000002,4.138671875,0.99,3248
0.300390625,0.14570312500000002,4.138671875,0.97,3249
0.757421875,0.152734375,4.138671875,0.97,3250
0.757421875,0.14570312500000002,3.5644531250000004,0.97,3251
0.757421875,0.152734375,3.5644531250000004,0.97,3252
0.300390625,0.14570312500000002,3.5644531250000004,0.94,3253
0.300390625,0.152734375,4.138671875,0.99,3254
0.300390625,0.152734375,3.5644531250000004,0.96,3255
0.307421875,0.595703125,1.6886718750000003,0.94,3256
0.750390625,0.595703125,1.6886718750000003,0.97,3257
0.307421875,0.602734375,1.6886718750000003,0.97,3258
0.307421875,0.595703125,1.1144531250000003,0.7,3259
0.307421875,0.602734375,1.1144531250000003,0.99,3260
0.750390625,0.595703125,1.1144531250000003,0.97,3261
0.750390625,0.602734375,1.6886718750000003,0.96,3262
0.750390625,0.602734375,1.1144531250000003,0.72,3263
0.25117187500000004,0.539453125,3.8324218750000005,0.97,3264
0.919140625,0.539453125,3.8324218750000005,0.98,3265
0.25117187500000004,0.32148437500000004,3.8324218750000005,0.97,3266
0.25117187500000004,0.539453125,0.195703125,0.96,3267
0.25117187500000004,0.32148437500000004,0.195703125,0.97,3268
0.919140625,0.539453125,0.195703125,0.97,3269
0.919140625,0.32148437500000004,3.8324218750000005,0.97,3270
0.919140625,0.32148437500000004,0.195703125,0.97,3271
0.701171875,0.989453125,1.3824218750000001,0.94,3272
0.469140625,0.989453125,1.3824218750000001,0.96,3273
0.701171875,0.771484375,1.3824218750000001,0.72,3274
0.701171875,0.989453125,2.6457031250000003,0.71,3275
0.701171875,0.771484375,2.6457031250000003,0.96,3276
0.469140625,0.989453125,2.6457031250000003,0.72,3277
0.469140625,0.771484375,1.3824218750000001,0.72,3278
0.469140625,0.771484375,2.6457031250000003,0.72,3279
0.926171875,0.314453125,2.6074218750000004,0.96,3280
0.694140625,0.314453125,2.6074218750000004,0.99,3281
0.926171875,0.996484375,2.6074218750000004,0.96,3282
0.926171875,0.314453125,3.8707031250000004,0.96,3283
0.926171875,0.996484375,3.8707031250000004,0.96,3284
0.694140625,0.314453125,3.8707031250000004,0.99,3285
0.694140625,0.996484375,2.6074218750000004,0.97,3286
0.694140625,0.996484375,3.8707031250000004,0.99,3287
0.476171875,0.764453125,0.15742187500000002,0.96,3288
0.244140625,0.764453125,0.15742187500000002,0.98,3289
0.476171875,0.546484375,0.15742187500000002,0.97,3290
0.476171875,0.764453125,1.4207031250000002,0.98,3291
0.476171875,0.546484375,1.4207031250000002,0.72,3292
0.244140625,0.764453125,1.4207031250000002,0.7,3293
0.244140625,0.546484375,0.15742187500000002,0.97,3294
0.244140625,0.546484375,1.4207031250000002,0.94,3295
0.363671875,0.201953125,1.9949218750000002,0.98,3296
0.131640625,0.201953125,1.9949218750000002,0.94,3297
0.363671875,0.433984375,1.9949218750000002,0.98,3298
0.363671875,0.201953125,0.808203125,0.98,3299
0.363671875,0.433984375,0.808203125,0.97,3300
0.131640625,0.201953125,0.808203125,0.96,3301
0.131640625,0.433984375,1.9949218750000002,0.96,3302
0.131640625,0.433984375,0.808203125,0.96,3303
0.813671875,0.651953125,4.444921875,0.72,3304
0.581640625,0.651953125,4.444921875,0.96,3305
0.813671875,0.883984375,4.444921875,0.72,3306
0.813671875,0.651953125,3.2582031250000005,0.7,3307
0.813671875,0.883984375,3.2582031250000005,0.61,3308
0.581640625,0.651953125,3.2582031250000005,0.72,3309
0.581640625,0.883984375,4.444921875,0.97,3310
0.581640625,0.883984375,3.2582031250000005,0.99,3311
0.5886718750000001,0.42695312500000004,0.769921875,0.94,3312
0.35664062500000004,0.42695312500000004,0.769921875,0.96,3313
0.5886718750000001,0.658984375,0.769921875,0.98,3314
0.5886718750000001,0.42695312500000004,4.483203125,0.97,3315
0.5886718750000001,0.658984375,4.483203125,0.93,3316
0.35664062500000004,0.42695312500000004,4.483203125,0.93,3317
0.35664062500000004,0.658984375,0.769921875,0.72,3318
0.35664062500000004,0.658984375,4.483203125,0.7,3319
0.138671875,0.876953125,3.2199218750000003,0.96,3320
0.806640625,0.876953125,3.2199218750000003,0.72,3321
0.138671875,0.208984375,3.2199218750000003,0.96,3322
0.138671875,0.876953125,2.033203125,0.72,3323
0.138671875,0.208984375,2.033203125,0.96,3324
0.806640625,0.876953125,2.033203125,0.97,3325
0.806640625,0.208984375,3.2199218750000003,0.97,3326
0.806640625,0.208984375,2.033203125,0.96,3327
0.152734375,0.15976562500000002,4.980859375,0.97,3328
0.764453125,0.15976562500000002,4.980859375,0.7,3329
0.152734375,0.785546875,4.980859375,0.97,3330
0.152734375,0.15976562500000002,1.344140625,0.94,3331
0.152734375,0.785546875,1.344140625,0.98,3332
0.764453125,0.15976562500000002,1.344140625,0.96,3333
0.764453125,0.785546875,4.980859375,0.96,3334
0.764453125,0.785546875,1.344140625,0.98,3335
0.602734375,0.609765625,2.5308593750000004,0.97,3336
0.314453125,0.609765625,2.5308593750000004,0.71,3337
0.602734375,0.335546875,2.5308593750000004,0.96,3338
0.602734375,0.609765625,3.7941406250000003,0.96,3339
0.602734375,0.335546875,3.7941406250000003,0.94,3340
0.314453125,0.609765625,3.7941406250000003,0.94,3341
0.314453125,0.335546875,2.5308593750000004,0.61,3342
0.314453125,0.335546875,3.7941406250000003,0.97,3343
0.827734375,0.384765625,3.7558593750000004,0.7,3344
0.989453125,0.384765625,3.7558593750000004,0.72,3345
0.827734375,0.110546875,3.7558593750000004,0.61,3346
0.827734375,0.384765625,2.569140625,0.72,3347
0.827734375,0.110546875,2.569140625,0.96,3348
0.989453125,0.384765625,2.569140625,0.97,3349
0.989453125,0.110546875,3.7558593750000004,0.97,3350
0.989453125,0.110546875,2.569140625,0.97,3351
0.37773437500000007,0.834765625,1.3058593750000003,0.72,3352
0.539453125,0.834765625,1.3058593750000003,0.99,3353
0.37773437500000007,0.560546875,1.3058593750000003,0.96,3354
0.37773437500000007,0.834765625,0.119140625,0.97,3355
0.37773437500000007,0.560546875,0.119140625,0.93,3356
0.539453125,0.834765625,0.119140625,0.97,3357
0.539453125,0.560546875,1.3058593750000003,0.97,3358
0.539453125,0.560546875,0.119140625,0.72,3359
0.490234375,0.49726562500000004,1.9183593750000003,0.7,3360
0.42695312500000004,0.49726562500000004,1.9183593750000003,0.96,3361
0.490234375,0.673046875,1.9183593750000003,0.97,3362
0.490234375,0.49726562500000004,1.9566406250000001,0.72,3363
0.490234375,0.673046875,1.9566406250000001,0.96,3364
0.42695312500000004,0.49726562500000004,1.9566406250000001,0.99,3365
0.42695312500000004,0.673046875,1.9183593750000003,0.94,3366
0.42695312500000004,0.673046875,1.9566406250000001,0.97,3367
0.940234375,0.947265625,4.368359375,0.98,3368
0.876953125,0.947265625,4.368359375,0.97,3369
0.940234375,0.223046875,4.368359375,0.97,3370
0.940234375,0.947265625,4.406640625,0.99,3371
0.940234375,0.223046875,4.406640625,0.94,3372
0.876953125,0.947265625,4.406640625,0.97,3373
0.876953125,0.223046875,4.368359375,0.97,3374
0.876953125,0.223046875,4.406640625,0.97,3375
0.715234375,0.272265625,0.693359375,0.96,3376
0.201953125,0.272265625,0.693359375,0.97,3377
0.715234375,0.44804687500000007,0.693359375,0.96,3378
0.715234375,0.272265625,3.1816406250000004,0.96,3379
0.715234375,0.44804687500000007,3.1816406250000004,0.94,3380
0.201953125,0.272265625,3.1816406250000004,0.97,3381
0.201953125,0.44804687500000007,0.693359375,0.71,3382
0.201953125,0.44804687500000007,3.1816406250000004,0.94,3383
0.265234375,0.722265625,3.143359375,0.98,3384
0.651953125,0.722265625,3.143359375,0.94,3385
0.265234375,0.898046875,3.143359375,0.7,3386
0.265234375,0.722265625,0.731640625,0.61,3387
0.265234375,0.898046875,0.731640625,0.72,3388
0.651953125,0.722265625,0.731640625,0.72,3389
0.651953125,0.898046875,3.143359375,0.71,3390
0.651953125,0.898046875,0.731640625,0.94,3391
0.32148437500000004,0.328515625,0.387109375,0.94,3392
0.820703125,0.328515625,0.387109375,0.96,3393
0.32148437500000004,0.39179687500000004,0.387109375,0.99,3394
0.32148437500000004,0.328515625,0.425390625,0.99,3395
0.32148437500000004,0.39179687500000004,0.425390625,0.96,3396
0.820703125,0.328515625,0.425390625,0.96,3397
0.820703125,0.39179687500000004,0.387109375,0.97,3398
0.820703125,0.39179687500000004,0.425390625,0.96,3399
0.771484375,0.778515625,2.8371093750000003,0.7,3400
0.370703125,0.778515625,2.8371093750000003,0.94,3401
0.771484375,0.841796875,2.8371093750000003,0.96,3402
0.771484375,0.778515625,2.875390625,0.96,3403
0.771484375,0.841796875,2.875390625,0.96,3404
0.370703125,0.778515625,2.875390625,0.94,3405
0.370703125,0.841796875,2.8371093750000003,0.97,3406
0.370703125,0.841796875,2.875390625,0.97,3407
0.996484375,0.103515625,1.6121093750000002,0.66,3408
0.595703125,0.103515625,1.6121093750000002,0.98,3409
0.996484375,0.616796875,1.6121093750000002,0.96,3410
0.996484375,0.103515625,4.100390625,0.66,3411
0.996484375,0.616796875,4.100390625,0.96,3412
0.595703125,0.103515625,4.100390625,0.99,3413
0.595703125,0.616796875,1.6121093750000002,0.99,3414
0.595703125,0.616796875,4.100390625,0.99,3415
0.546484375,0.5535156250000001,4.062109375,0.97,3416
0.14570312500000002,0.5535156250000001,4.062109375,0.94,3417
0.546484375,0.166796875,4.062109375,0.71,3418
0.546484375,0.5535156250000001,1.6503906250000002,0.99,3419
0.546484375,0.166796875,1.6503906250000002,0.94,3420
0.14570312500000002,0.5535156250000001,1.6503906250000002,0.72,3421
0.14570312500000002,0.166796875,4.062109375,0.98,3422
0.14570312500000002,0.166796875,1.6503906250000002,0.96,3423
0.433984375,0.216015625,3.4496093750000005,0.97,3424
0.258203125,0.216015625,3.4496093750000005,0.94,3425
0.433984375,0.279296875,3.4496093750000005,0.98,3426
0.433984375,0.216015625,1.0378906250000002,0.97,3427
0.433984375,0.279296875,1.0378906250000002,0.99,3428
0.258203125,0.216015625,1.0378906250000002,0.94,3429
0.258203125,0.279296875,3.4496093750000005,0.96,3430
0.258203125,0.279296875,1.0378906250000002,0.99,3431
0.883984375,0.666015625,0.999609375,0.72,3432
0.708203125,0.666015625,0.999609375,0.99,3433
0.883984375,0.729296875,0.999609375,0.99,3434
0.883984375,0.666015625,3.4878906250000004,0.99,3435
0.883984375,0.729296875,3.4878906250000004,0.99,3436
0.708203125,0.666015625,3.4878906250000004,0.96,3437
0.708203125,0.729296875,0.999609375,0.96,3438
0.708203125,0.729296875,3.4878906250000004,0.99,3439
0.658984375,0.441015625,4.674609375,0.72,3440
0.48320312500000007,0.441015625,4.674609375,0.72,3441
0.658984375,0.954296875,4.674609375,0.97,3442
0.658984375,0.441015625,4.712890625,0.66,3443
0.658984375,0.954296875,4.712890625,0.71,3444
0.48320312500000007,0.441015625,4.712890625,0.96,3445
0.48320312500000007,0.954296875,4.674609375,0.97,3446
0.48320312500000007,0.954296875,4.712890625,0.61,3447
0.208984375,0.891015625,2.2246093750000004,0.72,3448
0.933203125,0.891015625,2.2246093750000004,0.61,3449
0.208984375,0.504296875,2.2246093750000004,0.97,3450
0.208984375,0.891015625,2.2628906250000003,0.97,3451
0.208984375,0.504296875,2.2628906250000003,0.97,3452
0.933203125,0.891015625,2.2628906250000003,0.66,3453
0.933203125,0.504296875,2.2246093750000004,0.72,3454
0.933203125,0.504296875,2.2628906250000003,0.96,3455
0.180859375,0.469140625,2.683984375,0.98,3456
0.173828125,0.469140625,2.683984375,0.98,3457
0.180859375,0.5886718750000001,2.683984375,0.96,3458
0.180859375,0.469140625,3.6410156250000005,0.97,3459
0.180859375,0.5886718750000001,3.6410156250000005,0.99,3460
0.173828125,0.469140625,3.6410156250000005,0.96,3461
0.173828125,0.5886718750000001,2.683984375,0.94,3462
0.173828125,0.5886718750000001,3.6410156250000005,0.97,3463
0.630859375,0.919140625,0.23398437500000002,0.71,3464
0.623828125,0.919140625,0.23398437500000002,0.94,3465
0.630859375,0.138671875,0.23398437500000002,0.97,3466
0.630859375,0.919140625,1.1910156250000001,0.98,3467
0.630859375,0.138671875,1.1910156250000001,0.71,3468
0.623828125,0.919140625,1.1910156250000001,0.97,3469
0.623828125,0.138671875,0.23398437500000002,0.97,3470
0.623828125,0.138671875,1.1910156250000001,0.97,3471
0.855859375,0.244140625,3.908984375,0.96,3472
0.398828125,0.244140625,3.908984375,0.99,3473
0.855859375,0.363671875,3.908984375,0.72,3474
0.855859375,0.244140625,2.4160156250000004,0.66,3475
0.855859375,0.363671875,2.4160156250000004,0.72,3476
0.398828125,0.244140625,2.4160156250000004,0.96,3477
0.398828125,0.363671875,3.908984375,0.96,3478
0.398828125,0.363671875,2.4160156250000004,0.98,3479
0.405859375,0.694140625,1.4589843750000002,0.98,3480
0.848828125,0.694140625,1.4589843750000002,0.97,3481
0.405859375,0.813671875,1.4589843750000002,0.97,3482
0.405859375,0.694140625,4.866015625,0.98,3483
0.405859375,0.813671875,4.866015625,0.93,3484
0.848828125,0.694140625,4.866015625,0.97,3485
0.848828125,0.813671875,1.4589843750000002,0.97,3486
0.848828125,0.813671875,4.866015625,0.97,3487
0.5183593750000001,0.131640625,0.8464843750000001,0.96,3488
0.961328125,0.131640625,0.8464843750000001,0.98,3489
0.5183593750000001,0.926171875,0.8464843750000001,0.96,3490
0.5183593750000001,0.131640625,3.0285156250000003,0.97,3491
0.5183593750000001,0.926171875,3.0285156250000003,0.66,3492
0.961328125,0.131640625,3.0285156250000003,0.98,3493
0.961328125,0.926171875,0.8464843750000001,0.98,3494
0.961328125,0.926171875,3.0285156250000003,0.98,3495
0.968359375,0.581640625,3.2964843750000004,0.98,3496
0.511328125,0.581640625,3.2964843750000004,0.66,3497
0.968359375,0.476171875,3.2964843750000004,0.72,3498
0.968359375,0.581640625,0.5785156250000001,0.94,3499
0.968359375,0.476171875,0.5785156250000001,0.99,3500
0.511328125,0.581640625,0.5785156250000001,0.97,3501
0.511328125,0.476171875,3.2964843750000004,0.94,3502
0.511328125,0.476171875,0.5785156250000001,0.98,3503
0.743359375,0.35664062500000004,2.0714843750000003,0.99,3504
0.736328125,0.35664062500000004,2.0714843750000003,0.99,3505
0.743359375,0.25117187500000004,2.0714843750000003,0.97,3506
0.743359375,0.35664062500000004,1.8035156250000002,0.97,3507
0.743359375,0.25117187500000004,1.8035156250000002,0.97,3508
0.736328125,0.35664062500000004,1.8035156250000002,0.97,3509
0.736328125,0.25117187500000004,2.0714843750000003,0.71,3510
0.736328125,0.25117187500000004,1.8035156250000002,0.97,3511
